Initial,-804.2299779356119,-799.7548644506973,-745.7431464947892,-922.6459562017216,-735.5524343443326,-683.3638540752422,-617.6619466435938,-799.7103638923757,-990.5064987268671,-914.3798880914807,-862.6327991345161,-724.3444135573061,-767.6920914410596,-813.6609092125141,-985.677748348469,-885.7693692683681,-745.9235280189449,-547.9528051576825,-526.6407731249607,-816.8871387913537,-921.6842115801179,-843.3770213517862,-743.1787058121182,-879.2692113172204,-823.3057473036852,-715.3184310292979,-901.07052404246,-984.7909871343982,-375.9300422504066,-943.2966760703614,-936.2338223598405,-618.4837001345275,-572.9226112182866,-892.5802234448481,-829.1643758591853,-822.10072851185,-836.9989760959616,-866.6647651296909,-681.149540846698,-699.5454700202338,-536.2995787724891,-696.2031292083317,-626.247167192513,-543.2001726130186,-895.7824645668376,-625.6504791445723,-740.7275189167491,-806.2279369339466,-885.4277158602262,-795.79672466756
CGC,-1062.5703700359643,-1038.094429166312,-905.584549051745,-1157.5111708545114,-1035.564986590853,-987.2966165145176,-1021.6114859028866,-1095.5259211560842,-1167.8623064991805,-1100.2479268098289,-1047.2644413509042,-1061.0531607155297,-1057.8532896700394,-1032.103443235359,-1148.8662441421257,-1125.2564059448778,-935.534580605376,-842.1567253158858,-852.0625861219535,-1049.3014834535024,-1125.1793932502305,-1073.0796412347627,-948.4178746280453,-1118.4086065104896,-1074.96905111633,-1024.8743353843988,-1153.5786437221743,-1203.3856613011308,-721.4577792781824,-1103.7422349025978,-1177.3265080667572,-953.4782564807203,-903.5999666179207,-1135.677751086111,-1071.2877726988277,-997.0899100487106,-1069.064026259607,-1101.2907072178427,-1010.8651516247282,-1059.911676829733,-874.7920612100493,-953.6216927469675,-948.5422716099212,-829.5453673710313,-1137.8626730740355,-950.3294520248355,-1033.4321296760336,-1049.8585962309417,-1098.9683370387686,-1027.519058635785,,,0.04799389839172363,-51654.47871101511
FM_kl,-1062.5703700359643,-1038.094429166312,-905.584549051745,-1157.5111708545114,-1035.564986590853,-987.2966165145176,-1021.6114859028866,-1095.5259211560842,-1167.8623064991805,-1100.247926809829,-1047.2644413509042,-1061.0531607155297,-1057.8532896700394,-1032.103443235359,-1148.8662441421257,-1125.2564059448778,-935.534580605376,-842.1567253158858,-852.0625861219535,-1049.3014834535024,-1125.1793932502305,-1073.0796412347627,-948.4178746280453,-1118.4086065104896,-1074.96905111633,-1024.8743353843988,-1153.5786437221743,-1203.3856613011308,-721.4577792781824,-1103.7422349025978,-1177.3265080667572,-953.4782564807206,-903.5999666179207,-1135.677751086111,-1071.2877726988277,-997.0899100487106,-1069.0640262596073,-1101.2907072178427,-1010.8651516247282,-1059.911676829733,-874.7920612100494,-953.6216927469676,-948.5422716099212,-829.5453673710313,-1137.8626730740355,-950.3294520248355,-1033.4321296760336,-1049.8585962309417,-1098.9683370387686,-1027.519058635785,,,0.16592717170715332,-51654.47871101511
FM_gaec,-1062.5703700359643,-1038.094429166312,-905.584549051745,-1157.5111708545114,-1035.564986590853,-987.2966165145176,-1021.6114859028866,-1095.5259211560842,-1167.8623064991805,-1100.247926809829,-1047.2644413509042,-1061.0531607155297,-1057.8532896700394,-1032.103443235359,-1148.8662441421257,-1125.2564059448778,-935.534580605376,-842.1567253158858,-852.0625861219535,-1049.3014834535024,-1125.1793932502305,-1073.0796412347627,-948.4178746280453,-1118.4086065104896,-1074.96905111633,-1024.8743353843988,-1153.5786437221743,-1203.3856613011308,-721.4577792781824,-1103.7422349025978,-1177.3265080667572,-953.4782564807206,-903.5999666179207,-1135.677751086111,-1071.2877726988277,-997.0899100487106,-1069.0640262596073,-1101.2907072178427,-1010.8651516247282,-1059.911676829733,-874.7920612100494,-953.6216927469676,-948.5422716099212,-829.5453673710313,-1137.8626730740355,-950.3294520248355,-1033.4321296760336,-1049.8585962309417,-1098.9683370387686,-1027.519058635785,,,0.12740445137023926,-51654.47871101511
KLj,-1062.5703700359643,-1038.094429166312,-905.584549051745,-1157.5111708545114,-1035.564986590853,-987.2966165145176,-1021.6114859028866,-1095.5259211560842,-1167.8623064991805,-1100.247926809829,-1047.2644413509042,-1061.0531607155297,-1057.8532896700394,-1032.103443235359,-1148.8662441421257,-1125.2564059448778,-935.534580605376,-842.1567253158858,-852.0625861219535,-1049.3014834535024,-1125.1793932502305,-1073.0796412347627,-948.4178746280453,-1118.4086065104896,-1074.96905111633,-1024.8743353843988,-1153.5786437221743,-1203.3856613011308,-721.4577792781824,-1103.7422349025978,-1177.3265080667572,-953.4782564807206,-903.5999666179207,-1135.677751086111,-1071.2877726988277,-997.0899100487106,-1069.0640262596073,-1101.2907072178427,-1010.8651516247282,-1059.911676829733,-874.7920612100494,-953.6216927469676,-948.5422716099212,-829.5453673710313,-1137.8626730740355,-950.3294520248355,-1033.4321296760336,-1049.8585962309417,-1098.9683370387686,-1027.519058635785,,,0.027569055557250977,-51654.47871101511
BEST,-1030.3315400645113,-982.6053143272691,-880.4875504687949,-1107.5462622233676,-1005.5145237429022,-976.7793707711157,-938.8370053573913,-1036.4323034273864,-1139.0222940481476,-1059.1490515460798,-982.9152812195651,-959.3421511134254,-1021.7648690322158,-1009.4968899135517,-1130.7389787738475,-1095.6701082415375,-891.0938781821316,-807.6229514226429,-810.7916126843728,-998.6237039024339,-1118.272638471582,-1037.103785470325,-934.64394034125,-1054.904840202405,-1054.2487867803843,-966.2189366952695,-1111.4984065962633,-1160.121822079401,-625.8589600542781,-1088.755307279364,-1122.414123245711,-925.8512373661262,-803.3344840225893,-1045.9235261590832,-1010.2744516518854,-887.3281188426413,-1038.8414652378249,-1073.1995229586378,-948.7043586168909,-1013.5176838928406,-772.1031348813613,-891.4549116640322,-848.6184424227317,-761.6252915454405,-1092.542989632133,-856.9747472999152,-982.4263258822824,-999.4925008912105,-1033.97946845341,-960.1722676926132,,,0.06032276153564453,-49085.17211679257
FIRST,-1029.926908220346,-964.8792356675784,-862.164783761164,-1070.5220430689824,-1000.5610594779012,-948.6151969090266,-894.8664561538556,-1053.2795739314402,-1129.5225403018317,-1026.803644776339,-982.5106493753998,-938.2602753393941,-1006.7409090780006,-990.9649927011083,-1116.9254692165503,-1069.4256376976928,-859.3252014303876,-769.210022759389,-766.3568983362264,-939.6326398802612,-1111.3658836929335,-1001.28657157728,-928.5825793858558,-1084.7202264405014,-1020.1557748662308,-970.5956709422737,-1113.285587011178,-1170.3644159424466,-615.0196781432923,-1085.286945291637,-1105.225199333515,-918.9444825874775,-796.998471186839,-1051.4477323669823,-1030.6296594141675,-883.0143630316602,-1022.0337700042729,-1058.5072052457035,-916.5285070814612,-1018.1964962774854,-776.4798691283656,-909.9927969515742,-886.723132010226,-754.7185367667919,-1092.005834884638,-850.4056228376462,-984.6146930057846,-956.7425861144748,-1038.2906813248703,-935.8845327979939,,,0.05893826484680176,-48508.541643728444
VOTE,-1037.2382948431598,-984.7936814507713,-887.3943052474435,-1114.990171749511,-1015.9921942158023,-976.7793707711157,-936.3069848257469,-1050.2458129846837,-1137.3710816721405,-1059.1490515460798,-1033.4509317936072,-978.318255440536,-1037.766745713015,-1004.7785022584053,-1145.5304050577286,-1095.6701082415375,-894.6647938763831,-813.1471576305421,-812.5753479637096,-998.6237039024339,-1118.272638471582,-1037.103785470325,-940.1681465491491,-1067.3358011889527,-1054.2487867803843,-963.6889161636252,-1113.285587011178,-1166.183183034795,-682.6342306956649,-1090.943674402866,-1124.6024903692132,-925.8512373661262,-811.6237873719872,-1086.51866100772,-1024.933355032437,-974.1812785892629,-1038.8414652378249,-1077.576257205642,-948.7043586168909,-989.4555923973996,-798.3476054252061,-910.5635388944723,-886.723132010226,-769.3378648768419,-1106.3564991894302,-859.1631144234174,-991.5214477844331,-1004.2108885463568,-1041.6920417848112,-960.1722676926132,,,0.06205415725708008,-49579.028534775185
PIVOT,-971.7356746758276,-938.936843261374,-847.9070670891999,-1081.706423523688,-968.7923827261573,-938.9493330639775,-876.6762123495541,-1000.5159809633944,-1103.682701602152,-1038.9995291530324,-992.8162216744686,-938.0451567594832,-980.6659937684665,-964.7600974277651,-1112.4857565335228,-1030.919761401611,-856.5601042888887,-752.3689131934544,-718.513355300799,-964.9353238324458,-1106.5845176017638,-1016.3835211343794,-889.0953412276122,-1044.4271697295048,-1021.5021933020563,-929.897982387112,-1076.056260443743,-1124.3380225187384,-556.7380399054664,-1054.821666569639,-1103.8822260332674,-877.8456073237284,-777.2595687130553,-1039.0167713804346,-990.7016592768347,-941.9424486178099,-997.703014703574,-1041.9681738174095,-881.6864941124588,-903.5803493773619,-710.7877356967788,-846.4830425683912,-810.1720994270954,-745.0466848466447,-1067.445991049183,-821.7611117259662,-935.6906795372481,-969.936172384675,-1028.4552622455108,-945.3808414087321,,,0.033312082290649414,-47336.563481655445
GAEC,-1062.5703700359643,-1038.094429166312,-905.584549051745,-1157.5111708545114,-1035.564986590853,-987.2966165145176,-1021.6114859028866,-1095.5259211560842,-1167.8623064991805,-1100.247926809829,-1047.2644413509042,-1061.0531607155297,-1057.8532896700394,-1032.103443235359,-1148.8662441421257,-1125.2564059448778,-935.534580605376,-842.1567253158858,-852.0625861219535,-1049.3014834535024,-1125.1793932502305,-1073.0796412347627,-948.4178746280453,-1118.4086065104896,-1074.96905111633,-1024.8743353843988,-1153.5786437221743,-1203.3856613011308,-721.4577792781824,-1103.7422349025978,-1177.3265080667572,-953.4782564807206,-903.5999666179207,-1135.677751086111,-1071.2877726988277,-997.0899100487106,-1069.0640262596073,-1101.2907072178427,-1010.8651516247282,-1059.911676829733,-874.7920612100494,-953.6216927469676,-948.5422716099212,-829.5453673710313,-1137.017279250781,-950.3294520248355,-1033.4321296760336,-1049.8585962309417,-1098.9683370387686,-1027.519058635785,,,0.021400928497314453,-51653.63331719185
GF,-1062.5703700359654,-1038.0944291663127,-905.5845490517455,-1157.511170854513,-1035.564986590853,-987.2966165145177,-1021.6114859028862,-1095.5259211560847,-1167.8623064991818,-1100.24792680983,-1003.6355455555117,-1061.05316071553,-1057.8532896700403,-1032.1034432353604,-1148.8662441421272,-1125.2564059448785,-935.5345806053765,-842.1567253158855,-852.0625861219528,-1049.3014834535034,-1125.1793932502324,-1073.0796412347638,-948.4178746280463,-1118.4086065104905,-1074.969051116331,-1024.8743353843993,-1153.578643722176,-1203.3856613011328,-721.4577792781822,-1103.7422349025985,-1177.3265080667586,-953.4782564807206,-903.5999666179205,-1135.677751086112,-1070.3064108366666,-997.0899100487117,-1069.064026259608,-1096.9139729708393,-1010.8651516247284,-1059.9116768297333,-874.7920612100488,-953.6216927469683,-948.5422716099209,-829.5453673710307,-1130.9559182953878,-950.3294520248356,-1033.4321296760338,-1049.8585962309426,-1098.9683370387695,-1027.519058635786,,,2.694803237915039,-51598.58496433193
