Initial,-0.9055043542140464,-7.253785088367269,-0.9568084741060159,1.7852136201899524,-0.9234937208980989,4.901067303873034,2.05488827294589,-0.015603839282285925,2.5130498190734567,2.263208504924872,10.280051826361872,-2.3019920585089144,-3.8083832147419896,1.2445698619816299,4.897965572829103,-4.0641760015188675,-2.229398372640424,-2.7600759068435923,3.353692638320453,3.8857975407588805,5.41329753340311,-4.404976270439079,-4.429684142388094,-3.7589396789230163,-1.726660419469321,-7.299681500403906,-9.307364459314133,-2.815118753051423,-5.26112626261191,1.0100108622260155,-2.3211460450146943,5.566749745728924,-0.7566739981376704,-8.606754368184902,-0.4658685308278814,-6.4672762615690935,-2.0924897692931586,2.949847609056778,2.0576273162446403,-7.901931644648838,-2.471734317399954,4.179272450291422,-2.3660972271465175,6.614369636030524,10.205158266169484,-5.46558918581619,3.47479621822043,-1.435020224093862,8.012424595478539,-4.2459569259522345
CGC,-10.784083056724667,-17.539452693769412,-12.141905613352927,-9.656512348115992,-12.907350441304247,-7.991722288199356,-8.794843196104349,-10.127966671100591,-9.266666631822465,-8.203814359028087,-4.768103983277021,-14.566314243058159,-12.25936430869751,-10.621895068689776,-6.814274209614301,-14.23717677943743,-13.141637629307823,-11.601968076919695,-8.779594320986954,-8.594000178961608,-5.960556899557057,-13.765028826869022,-14.491032129765046,-11.352846873861067,-12.610635400602119,-15.539504891670779,-19.588617303510247,-12.818269711371315,-14.135144896156902,-12.26876996705805,-11.000112882533548,-10.092876233583754,-12.373590337013148,-17.281091500546875,-10.92871121213981,-15.864725063540092,-10.961689647982084,-8.78070061626002,-9.46623339388492,-16.93332338030271,-13.574087609560664,-9.767074925700019,-12.512130577955656,-4.567511355408447,-4.743773081152003,-13.727659194959834,-9.870095966249094,-12.726094340050365,-7.197390684888079,-15.674638385418561,,,0.025588274002075195,-573.3725633880237
FM_kl,-10.53982638765507,-17.539452693769412,-12.141905613352925,-9.656512348115992,-12.907350441304247,-7.991722288199356,-9.171295970346026,-10.159435154678246,-9.266666631822465,-8.558533719612548,-5.034514119337048,-14.566314243058159,-12.598321870834887,-10.621895068689776,-6.814274209614298,-13.485905374482044,-13.141637629307823,-11.73689573736561,-8.956951821633599,-8.594000178961608,-6.5601087077382605,-13.765028826869022,-14.491032129765042,-11.522816685047912,-12.61063540060212,-15.539504891670779,-19.588617303510247,-12.818269711371315,-14.135144896156904,-12.26876996705805,-11.000112882533548,-9.905909186323356,-12.373590337013148,-17.37433172975115,-10.928711212139808,-15.864725063540092,-10.96168964798208,-8.763725493231366,-9.46623339388492,-16.93332338030271,-13.574087609560664,-9.767074925700019,-12.512130577955656,-4.930658366748412,-4.743773081152003,-13.727659194959834,-9.87009596624909,-12.82084670725715,-7.197390684888079,-15.674638385418561,,,0.07307863235473633,-575.1740478485225
FM_gaec,-10.53982638765507,-17.539452693769412,-12.141905613352925,-9.656512348115992,-12.907350441304247,-7.991722288199356,-9.171295970346026,-10.159435154678246,-9.266666631822465,-8.203814359028089,-5.034514119337048,-14.566314243058159,-12.598321870834887,-10.621895068689776,-6.814274209614298,-13.485905374482044,-13.141637629307823,-11.73689573736561,-8.956951821633599,-8.594000178961608,-6.5601087077382605,-13.765028826869022,-14.491032129765042,-11.522816685047912,-12.61063540060212,-15.539504891670779,-19.588617303510247,-12.818269711371315,-14.135144896156904,-12.26876996705805,-11.000112882533548,-9.905909186323356,-12.373590337013148,-17.37433172975115,-10.928711212139808,-15.864725063540092,-10.96168964798208,-8.763725493231366,-9.46623339388492,-16.93332338030271,-13.574087609560664,-9.767074925700019,-12.512130577955656,-4.930658366748412,-4.743773081152003,-13.727659194959834,-9.87009596624909,-12.82084670725715,-7.197390684888079,-15.674638385418561,,,0.04973244667053223,-574.819328487938
KLj,-10.78408305672467,-17.539452693769412,-12.141905613352925,-9.656512348115992,-12.907350441304247,-7.991722288199356,-9.17129597034603,-10.159435154678246,-9.266666631822465,-8.203814359028089,-5.034514119337052,-14.566314243058159,-12.598321870834887,-10.621895068689776,-6.814274209614298,-13.835649289315192,-13.141637629307823,-11.73689573736561,-8.956951821633599,-8.594000178961608,-6.5601087077382605,-13.765028826869022,-14.491032129765042,-11.522816685047912,-12.61063540060212,-15.539504891670779,-19.588617303510247,-12.818269711371315,-14.135144896156904,-12.26876996705805,-11.000112882533548,-10.092876233583754,-12.373590337013148,-17.281091500546875,-10.928711212139808,-15.864725063540092,-10.961689647982084,-8.780700616260022,-9.46623339388492,-16.93332338030271,-13.574087609560664,-9.767074925700019,-12.512130577955656,-4.9955188211233,-4.743773081152003,-13.727659194959834,-9.87009596624909,-12.82084670725715,-7.197390684888079,-15.674638385418561,,,0.010849714279174805,-575.5888914673005
BEST,-7.178722391551841,-8.838797065272484,-9.100606205229903,-7.5110087108870855,-9.516745974131869,-4.457084685304401,-4.697481469141948,-8.173163714011949,-4.638228574980428,-5.025606484192442,0.8366735338430846,-11.185759537516645,-9.412493978912092,-7.445072090420975,-4.625381827555901,-11.619579513937662,-8.239847691475926,-9.222566466229642,-6.000656920289517,-2.1752666428200174,-3.158337015340045,-10.738161321354822,-9.910182860073185,-8.545158028160735,-9.01490562977859,-8.969829743737563,-16.410484896454104,-8.841822755385017,-7.803555518373374,-5.336340577994542,-8.92261544423081,-4.531526781576149,-11.157666638808468,-15.857866636779656,-6.0204249045405955,-9.339021488888488,-10.649334979826165,-6.21171483816199,-6.266860340097559,-15.623938471377404,-10.219459720179792,-9.633244949750363,-10.688317170776326,-2.559197505332074,0.2896235572419634,-11.374381194821495,-6.7171256330191085,-9.327524029939662,-4.728850174469736,-14.773377996103711,,,0.016933441162109375,-401.26900009810913
FIRST,-0.4842639035601475,-12.031276185419305,-3.4989861841687238,-1.3968338155797904,-7.345376336761086,-3.926628159494901,-1.253732922030748,-3.834942679743735,-4.007090182438114,-4.807132786971415,1.6253094692596761,-7.58911739071642,-9.114544662016293,-3.4279938372864174,-4.015069304583407,-10.53797257688929,-0.9046323775090708,-4.823385322440586,0.7559825688553752,-2.617903354453891,0.5841630844216237,-11.294836047443628,-9.642634015862981,-8.229889045618457,-2.928991817302123,-12.537530466070812,-12.247246490711863,-7.315236636652189,-9.506775798182296,-5.771820541886098,-7.211463617286732,-6.983627494759437,-7.192955597762581,-15.857866636779656,-6.625952669711337,-6.611436406187696,-7.811267913244072,-5.123021758020787,-5.84801835364871,-15.268772088674528,-4.720049003842355,-8.826647859188697,-9.094109990569336,-1.6037672836308996,1.4454006455032697,-9.792937011263522,-4.323469443480343,-9.141052166026642,1.1200483749183663,-10.391651569409053,,,0.01618051528930664,-301.98900556232184
VOTE,-8.786988356211015,-14.940905838935505,-10.622688474732325,-8.071239293306185,-10.597224999114344,-6.705350647654828,-6.879714317325101,-8.996892163130529,-8.222185198582471,-6.922339464318963,-2.3891653043493886,-11.946068433797269,-11.67272908227029,-9.221537188171629,-4.575473751591445,-13.358138188767544,-11.907890182336835,-11.520159973471726,-6.837170748293522,-4.20885494995592,-4.690223307733442,-11.724569325150378,-12.547947218385259,-10.666594833822394,-10.033290576578265,-14.448276705838241,-17.844586538454294,-10.70782133021395,-13.404024160558262,-9.265500826119426,-11.251309652969217,-4.595721628105039,-11.426951863296797,-16.861750803533717,-9.021172012616361,-13.090525116459668,-10.649334979826165,-6.393872575479856,-7.336405235497444,-15.771699179201839,-12.059862782677886,-7.603817180811116,-11.589395857926991,-2.694483634264989,-2.9770001559438786,-12.010596299329867,-7.116248130999008,-11.111326055530464,-5.104456252400434,-14.773377996103711,,,0.01521158218383789,-487.1548587721452
PIVOT,-6.128309110813726,-11.078768483322024,-8.136402213521498,-3.7553586058367445,-7.8262537400254315,0.6528816291431729,-3.97741108090088,-4.778733000044533,-4.313823954813859,-5.120021408192896,5.088053651584708,-6.997230947416674,-8.109404059570945,-5.218074177398021,0.05221897341965498,-9.93265724361627,-6.1398069260326915,-6.699738151555719,-1.6986074608083,-2.35816543501104,-0.9858891301031072,-9.242296140063354,-11.286043875980965,-8.00753194934742,-8.94134649557988,-10.553896378761983,-16.28121337418539,-7.055198593209407,-10.550771427732071,-2.992276544160572,-7.309784267608011,0.22636057588930036,-7.1604659159433615,-11.814949114110195,-5.621896879928578,-11.068770911193175,-5.754704549811262,-3.39086562563967,-2.7561183440629646,-13.340440288062297,-10.20260328548397,-1.7108216025364618,-7.534434928943244,1.6094519947335062,1.9200330369952763,-11.708225948773887,-1.2681028105093008,-5.864693101644359,0.4236365025188755,-5.528784060550973,,,0.009300947189331055,-290.2282551785226
GAEC,-9.417991830578593,-17.539452693769412,-12.141905613352925,-9.656512348115992,-12.907350441304247,-7.991722288199356,-8.794843196104349,-10.127966671100587,-9.266666631822465,-8.203814359028089,-4.768103983277021,-14.566314243058159,-12.25936430869751,-10.621895068689776,-6.814274209614298,-13.485905374482044,-13.141637629307823,-11.601968076919693,-8.779594320986954,-8.594000178961608,-5.544669694948773,-13.765028826869022,-14.197008421229093,-11.352846873861067,-12.61063540060212,-15.539504891670779,-19.588617303510247,-12.818269711371315,-14.135144896156904,-12.26876996705805,-11.000112882533548,-9.905909186323356,-12.373590337013148,-17.281091500546875,-10.928711212139808,-15.864725063540092,-10.649334979826165,-8.763725493231366,-9.46623339388492,-16.93332338030271,-13.574087609560664,-9.654273429502364,-12.512130577955656,-3.898137629744303,-4.743773081152003,-13.727659194959834,-9.87009596624909,-12.726094340050363,-7.197390684888079,-15.674638385418561,,,0.008154869079589844,-569.2468177834713
GF,-8.62324997756237,-17.365884694009644,-12.122191329189295,-9.65651234811599,-12.604282386395873,-7.456980173980572,-7.766652628491071,-9.898490097395694,-7.354741705527861,-7.925301549315887,-3.448421091384545,-10.8933758223231,-12.259364308697508,-8.470836091112908,-5.69953346632948,-13.838030164680438,-12.213480790986479,-11.538351497611124,-7.6832217590497915,-7.101113770070902,-5.374440758403093,-13.726443437255435,-11.96320004121208,-11.377681433956187,-12.50371331072317,-15.539504891670786,-19.58861730351025,-12.277797455388718,-13.948485924323352,-8.89890189308324,-10.907122927210153,-5.771491742901418,-12.034411618427038,-17.281091500546875,-10.841855243161971,-14.226832727167235,-10.482232715152406,-6.219252400851014,-8.678696980045892,-16.88667178199829,-13.40346317887653,-8.7335662779417,-10.389376824254208,-4.060346277068451,-4.204929276370264,-12.54082952807825,-7.544929416899009,-11.654625762646178,-6.622304896343432,-15.522683190669497,,,0.3403012752532959,-527.1255163683666
